STATION_NM,LOCAL_X,LOCAL_Y,USAGE,address
신제주초등학교,126.49632,33.48505,8452,제주특별자치도 제주시 연동 304
(구)중앙파출소,126.56088999999999,33.2476,8428,제주특별자치도 서귀포시 서귀동 341
삼양종점,126.59131000000001,33.52852,8390,제주특별자치도 제주시 삼양일동 1583-13
수모루,126.52415,33.24657,8351,제주특별자치도 서귀포시 서호동 24-2
LH아파트,126.52281,33.24725,8349,제주특별자치도 서귀포시 서호동 968-1
제주고등학교,126.48392,33.47433,8262,제주특별자치도 제주시 노형동 768
현대산부인과,126.5671,33.249179999999996,8259,제주특별자치도 서귀포시 서귀동 335
보건소,126.52088,33.49238,8248,제주특별자치도 제주시 도남동 1035-1
중흥S클래스아파트,126.48213999999999,33.47639,8184,제주특별자치도 제주시 노형동 765
연동365의원,126.49231,33.48196,8169,제주특별자치도 제주시 연동 1373-3
동덕아파트,126.56008999999999,33.25762,8167,제주특별자치도 서귀포시 서홍동 316-44
동문로터리,126.56835,33.24868,8090,제주특별자치도 서귀포시 서귀동 216-3
수협제주도지회,126.49503,33.48987,8061,제주특별자치도 제주시 연동 291
신촌초등학교,126.61856,33.5323,7994,제주특별자치도 제주시 조천읍 신촌리 4005
신성마을,126.48852,33.493829999999996,7972,제주특별자치도 제주시 연동 1941-1
수선화아파트,126.52984,33.48923,7940,제주특별자치도 제주시 도남동 91-3
탑동푸른쉼터,126.52711000000001,33.51656,7920,제주특별자치도 제주시 건입동 1388-18
광평,126.46808,33.48397,7920,제주특별자치도 제주시 노형동 2431-5
한림천주교회,126.26491000000001,33.41711,7910,제주특별자치도 제주시 한림읍 한림리 1584
봉개동,126.59245,33.49151,7827,제주특별자치도 제주시 봉개동 1945-2
남주중고등학교,126.56608999999999,33.274879999999996,7798,제주특별자치도 서귀포시 동홍동 948-1
제주절물자연휴양림,126.63025,33.4407,7791,제주특별자치도 제주시 봉개동 산 65-1
북촌리,126.69503,33.548120000000004,7780,제주특별자치도 제주시 조천읍 북촌리 632-1
정든마을,126.47406000000001,33.48745,7773,제주특별자치도 제주시 노형동 2598-2
대림아파트,126.55023,33.49962,7753,제주특별자치도 제주시 일도이동 115
함덕광명샤인빌앞,126.67461000000002,33.53823,7750,제주특별자치도 제주시 조천읍 함덕리 4171
신화역사공원,126.31967,33.305640000000004,7731,제주특별자치도 서귀포시 안덕면 서광리 산 24-4
성산항입구,126.92955,33.4682,7687,제주특별자치도 서귀포시 성산읍 성산리 369-3
서귀포향토오일시장,126.57394,33.26574,7628,제주특별자치도 서귀포시 동홍동 807-4
함덕리(3구),126.66573999999999,33.54176,7615,제주특별자치도 제주시 조천읍 함덕리 1268-7
남원1리사무소,126.71403000000001,33.27793,7608,제주특별자치도 서귀포시 남원읍 남원리 1339-2
제주신화월드테마파크,126.31546000000002,33.30265,7587,제주특별자치도 서귀포시 안덕면 서광리 산 35-15
성판악,126.62048999999999,33.38512,7551,제주특별자치도 제주시 조천읍 교래리 산 137-23
함덕리(4구),126.67323,33.53998,7477,제주특별자치도 제주시 조천읍 함덕리 286-6
영평상동마을회관,126.56823999999999,33.47679,7470,제주특별자치도 제주시 영평동 1878-15
해오름아파트,126.48638000000001,33.4818,7465,제주특별자치도 제주시 노형동 767
오라3동,126.50318,33.49925,7420,제주특별자치도 제주시 오라삼동 2574-1
월구마을,126.507,33.50013,7415,제주특별자치도 제주시 오라삼동 2341-3
서귀포우체국서귀포시청제2청사,126.51007,33.25507,7356,제주특별자치도 서귀포시 법환동 754
제주대학교입구,126.55076000000001,33.456720000000004,7273,제주특별자치도 제주시 아라일동 426-11
사대부고,126.50945,33.51279,7234,제주특별자치도 제주시 용담삼동 581-12
연동입구,126.49701,33.49625,7212,제주특별자치도 제주시 연동 115-4
중엄리,126.37366999999999,33.473459999999996,7200,제주특별자치도 제주시 애월읍 신엄리 756-8
신사동(기점),126.67788999999999,33.52596,7169,제주특별자치도 제주시 조천읍 함덕리 65-20
큰동네,126.59628000000001,33.48949,7142,제주특별자치도 제주시 봉개동 1883-1
창천리,126.37153,33.265409999999996,7137,제주특별자치도 서귀포시 안덕면 창천리 155-14
월랑초등학교,126.47925,33.49253,7117,제주특별자치도 제주시 연동 2335-1
삼양2동,126.58041999999999,33.52118,7107,제주특별자치도 제주시 삼양이동 2186-1
탑동입구,126.52467,33.51531,7098,제주특별자치도 제주시 일도일동 1279-9
곽지해수욕장,126.30757,33.4482,7081,제주특별자치도 제주시 애월읍 곽지리 2495
화순환승정류장(안덕농협),126.33519,33.24665,7077,제주특별자치도 서귀포시 안덕면 화순리 1075-5
원노형,126.48355,33.48598,7063,제주특별자치도 제주시 노형동 949
월정리용천동,126.78201999999999,33.5506,7032,제주특별자치도 제주시 구좌읍 월정리 1320-1
대륜동주민센터,126.51118999999998,33.24848,7031,제주특별자치도 서귀포시 법환동 816-9
협재리,126.24528000000001,33.39788,7021,제주특별자치도 제주시 한림읍 협재리 1590-1
거로입구,126.55653000000001,33.51453,7013,제주특별자치도 제주시 화북일동 4701-5
월랑입구,126.47156000000001,33.49395,6965,제주특별자치도 제주시 도두일동 2270-3
하원동,126.46167,33.25367,6952,제주특별자치도 서귀포시 월평동 232-4
세기아파트,126.5015,33.49335,6937,제주특별자치도 제주시 오라삼동 2724-2
메종글래드제주,126.48743999999999,33.485859999999995,6932,제주특별자치도 제주시 연동 253-1
구산마을,126.53801000000001,33.483290000000004,6932,제주특별자치도 제주시 아라일동 2612-11
세화리시장2동,126.85361,33.5236,6931,제주특별자치도 제주시 구좌읍 세화리 1524-5
평생학습관,126.55799999999999,33.2496,6910,제주특별자치도 서귀포시 서귀동 326-8
남성마을입구,126.55224,33.24795,6847,제주특별자치도 서귀포시 서홍동 534-5
신천동,126.54959,33.50393,6794,제주특별자치도 제주시 일도이동 115-13
반참모르,126.50113,33.25022,6778,제주특별자치도 서귀포시 강정동 5630-1
하귀휴먼시아1단지,126.41618000000001,33.48368,6776,제주특별자치도 제주시 애월읍 하귀1리 562
남성마을입구,126.5526,33.2477,6761,제주특별자치도 서귀포시 서홍동 558-1
농협지역본부,126.51982,33.50772,6750,제주특별자치도 제주시 삼도일동 794-1
조천환승정류장(조천리사무소),126.6399,33.53826,6738,제주특별자치도 제주시 조천읍 조천리 1220-2
한국콘도입구,126.41022,33.250240000000005,6727,제주특별자치도 서귀포시 색달동 2822-1
우당도서관,126.54815,33.51231,6684,제주특별자치도 제주시 건입동 602-18
남원환승정류장(남원읍사무소),126.72081999999999,33.28062,6678,제주특별자치도 서귀포시 남원읍 남원리 207-10
화북휴먼시아정문,126.57632,33.51597,6661,제주특별자치도 제주시 화북일동 1002-1
애월신협,126.321,33.46416,6658,제주특별자치도 제주시 애월읍 애월리 1639-2
일도2동주민센터,126.53853000000001,33.5113,6627,제주특별자치도 제주시 일도이동 161-21
토평마을회관,126.5898,33.27192,6602,제주특별자치도 서귀포시 토평동 1426-9
금천마을,126.55343,33.478640000000006,6599,제주특별자치도 제주시 아라이동 943-4
삼화부영1차아파트,126.58768,33.51717,6595,제주특별자치도 제주시 삼양이동 2336
서귀포산업과학고등학교,126.59487,33.29515,6495,제주특별자치도 서귀포시 상효동 1262-3
비석거리,126.57824,33.25496,6456,제주특별자치도 서귀포시 토평동 827-2
도련초등학교,126.58328,33.51443,6451,제주특별자치도 제주시 도련일동 1895-1
백록초등학교,126.47151000000001,33.485409999999995,6446,제주특별자치도 제주시 노형동 2598-3
제주중앙여자중학교,126.51976,33.50553,6437,제주특별자치도 제주시 삼도일동 787-25
서귀포여자중학교,126.54701999999999,33.254290000000005,6425,제주특별자치도 서귀포시 서홍동 2576
한림주유소,126.26483,33.416709999999995,6404,제주특별자치도 제주시 한림읍 한림리 1584
삼화지구3단지,126.58628999999999,33.51512,6393,제주특별자치도 제주시 도련이동 550
제성마을,126.48403,33.49374,6383,제주특별자치도 제주시 연동 2419-3
하귀환승정류장(하귀하나로마트),126.41171000000001,33.48578,6370,제주특별자치도 제주시 애월읍 하귀1리 492-19
해양연구소,126.65773,33.54385,6338,제주특별자치도 제주시 조천읍 함덕리 3230-1
주공2단지,126.57252,33.2548,6315,제주특별자치도 서귀포시 동홍동 657-5
사평마을,126.51245,33.49287,6315,제주특별자치도 제주시 오라이동 1209-4
중흥/골드클래스아파트,126.50221,33.25274,6309,제주특별자치도 서귀포시 강정동 194
김녕환승정류장(김녕초등학교),126.75126999999999,33.5549,6291,제주특별자치도 제주시 구좌읍 김녕리 1691-2
농협보목지소,126.5983,33.24323,6284,제주특별자치도 서귀포시 보목동 881-7
제주학생문화원,126.54316999999999,33.5015,6260,제주특별자치도 제주시 이도이동 443
효돈중학교,126.62008,33.26363,6227,제주특별자치도 서귀포시 하효동 1460
신성마을,126.48916000000001,33.49367,6222,제주특별자치도 제주시 연동 2335-4
가시나물,126.56995,33.47252,6187,제주특별자치도 제주시 영평동 1924-4
동성마을,126.51103,33.50005,6171,제주특별자치도 제주시 오라이동 2424-7
국세공무원교육원공무원연금공단,126.51778999999999,33.25463,6170,제주특별자치도 서귀포시 서호동 1583
천제연폭포,126.41898,33.25395,6163,제주특별자치도 서귀포시 중문동 1489-15
국제여객선터미널,126.54433,33.52438,6125,제주특별자치도 제주시 건입동 908-20
서귀포농협,126.56115,33.251529999999995,6124,제주특별자치도 서귀포시 서귀동 297-38
LH12단지,126.52315,33.249829999999996,6110,제주특별자치도 서귀포시 서호동 1577
신산마을,126.44538999999999,33.493520000000004,6095,제주특별자치도 제주시 내도동 274-8
강정농협,126.47827,33.23603,6049,제주특별자치도 서귀포시 강정동 4400-8
동광초등학교,126.54475,33.5014,6042,제주특별자치도 제주시 일도이동 115
월평마을,126.57518999999999,33.46976,6031,제주특별자치도 제주시 월평동 1039-1
명신마을,126.50303000000001,33.49962,6023,제주특별자치도 제주시 용담이동 2775
월산마을,126.46305,33.47317,6011,제주특별자치도 제주시 노형동 3278-16
삼다체육공원입구,126.51888999999998,33.25158,5999,제주특별자치도 서귀포시 서호동 1608
조천리,126.6365,33.535779999999995,5997,제주특별자치도 제주시 조천읍 조천리 2229-9
하귀휴먼시아입구,126.41545,33.48572,5995,제주특별자치도 제주시 애월읍 하귀1리 562
동홍사거리,126.56831000000001,33.2545,5991,제주특별자치도 서귀포시 동홍동 462-3
위미문화의집,126.65836999999999,33.274770000000004,5988,제주특별자치도 서귀포시 남원읍 위미리 4591
현사마을,126.44961,33.49473,5952,제주특별자치도 제주시 이호일동 1962
대평리,126.36693000000001,33.235209999999995,5945,제주특별자치도 서귀포시 안덕면 창천리 876-5
애월리,126.32068999999998,33.46439,5943,제주특별자치도 제주시 애월읍 애월리 1715-19
일우한란아파트,126.43087,33.492509999999996,5934,제주특별자치도 제주시 외도일동 646-1
하례환승정류장(하례리입구),126.6007,33.3,5926,제주특별자치도 서귀포시 상효동 1122-5
서귀중앙여자중학교,126.56078000000001,33.25508,5919,제주특별자치도 서귀포시 동홍동 1484-3
중문고등학교,126.4477,33.252829999999996,5913,제주특별자치도 서귀포시 대포동 628-7
성산하이츠빌라,126.5048,33.25011,5906,제주특별자치도 서귀포시 강정동 186-4
성산리입구,126.93127,33.46085,5901,제주특별자치도 서귀포시 성산읍 성산리 168-11
한마음병원,126.5472,33.495940000000004,5855,제주특별자치도 제주시 이도이동 256-4
연동365의원,126.4912,33.481759999999994,5839,제주특별자치도 제주시 연동 1546
운전면허시험장,126.38644,33.40595,5836,제주특별자치도 제주시 애월읍 소길리 산 210-14
연대마을,126.42858000000001,33.49282,5833,제주특별자치도 제주시 외도이동 2552
조천리새마을공장,126.63271,33.53497,5823,제주특별자치도 제주시 조천읍 조천리 3205-1
도평초등학교,126.44561999999999,33.48185,5807,제주특별자치도 제주시 도평동 1351-1
